"414","Kabupaten Sigi","4826","Sigibiromaru","77000"
"414","Kabupaten Sigi","4828","Tanambulava","77000"
"65","Kabupaten Sijunjung","2914","IV Nagari","45000"
"65","Kabupaten Sijunjung","2913","Sijunjung","36000"
"302","Kabupaten Sikka","5897","Alok","87000"
"302","Kabupaten Sikka","5902","Alok Barat","87000"
"302","Kabupaten Sikka","5903","Alok Timur","87000"
"302","Kabupaten Sikka","5892","Bola","131000"
"302","Kabupaten Sikka","5909","Doreng","131000"
"302","Kabupaten Sikka","5907","Hewokloang","131000"
"302","Kabupaten Sikka","5908","Kangae","131000"
"302","Kabupaten Sikka","5905","Koting","131000"
"302","Kabupaten Sikka","5891","Lela","131000"
"302","Kabupaten Sikka","5904","Magependa","131000"
"302","Kabupaten Sikka","5910","Mapitara","131000"
"302","Kabupaten Sikka","5895","Nelle","131000"
"302","Kabupaten Sikka","5890","Paga","131000"
"302","Kabupaten Sikka","5906","Tana Wawo","131000"
"302","Kabupaten Sikka","5901","Waiblama","131000"
"44","Kabupaten Simalungun","2489","Bandar","50000"
"44","Kabupaten Simalungun","2485","Dolok Batu Nanggar","50000"
"44","Kabupaten Simalungun","2475","Girsang Simpangan Bolon","50000"
"44","Kabupaten Simalungun","2499","Haranggaol Horison","50000"
"44","Kabupaten Simalungun","2479","Pane","50000"
"44","Kabupaten Simalungun","2472","Purba","50000"
"44","Kabupaten Simalungun","2480","Raya","50000"
"44","Kabupaten Simalungun","2486","Siantar","50000"
"44","Kabupaten Simalungun","2474","Sidamanik","50000"
"18","Kabupaten Simeulue","2291","Simeulue Barat","96000"
"18","Kabupaten Simeulue","2293","Teluk Dalam","96000"
"18","Kabupaten Simeulue","2378","Ulim","96000"
"386","Kabupaten Sinjai","4979","Pulau Sembilan","65000"
"386","Kabupaten Sinjai","4974","Tellu Limpoe","65000"
"321","Kabupaten Sintang","3934","Ambalau","57000"
"321","Kabupaten Sintang","3943","Binjai Hulu","57000"
"321","Kabupaten Sintang","3941","Kayan Hilir","57000"
"321","Kabupaten Sintang","3935","Kayan Hulu","57000"
"321","Kabupaten Sintang","3942","Kelam Permai","57000"
"321","Kabupaten Sintang","3938","Sungai Tebelian","57000"
"256","Kabupaten Situbondo","1943","Arjasa","33000"
"256","Kabupaten Situbondo","1946","Banyuputih","33000"
"256","Kabupaten Situbondo","1933","Besuki","33000"
"230","Kabupaten Sleman","1416","Depok","21000"
"230","Kabupaten Sleman","1411","Minggir","21000"
"230","Kabupaten Sleman","1420","Ngemplak","21000"
"230","Kabupaten Sleman","1425","Pekem","21000"
"230","Kabupaten Sleman","1418","Prambanan","18000"
"230","Kabupaten Sleman","1424","Turi","21000"
"66","Kabupaten Solok","2854","Pantai Cermin","45000"
"66","Kabupaten Solok","2856","Payung Sekaki","45000"
"67","Kabupaten Solok Selatan","2934","Pauah Duo","45000"
"67","Kabupaten Solok Selatan","2929","Sangir","45000"
"67","Kabupaten Solok Selatan","2935","Sangir Balai Janggo","45000"
"67","Kabupaten Solok Selatan","2932","Sangir Jujuhan","45000"
"387","Kabupaten Soppeng","4952","Citta","65000"
"387","Kabupaten Soppeng","4949","Donri-Donri","65000"
"387","Kabupaten Soppeng","4947","Liliriaja","65000"
"387","Kabupaten Soppeng","4945","Mariowiwawo","65000"
"463","Kabupaten Sorong","6501","Abun","152000"
"463","Kabupaten Sorong","6508","Manyamuk","152000"
"463","Kabupaten Sorong","6502","Miyah","152000"
"463","Kabupaten Sorong","6507","Salawati","152000"
"463","Kabupaten Sorong","6511","Salawati Selatan","152000"
"463","Kabupaten Sorong","6499","Sausapor","152000"
"464","Kabupaten Sorong Selatan","6488","Aifat","152000"
"464","Kabupaten Sorong Selatan","6487","Aifat Timur","152000"
"464","Kabupaten Sorong Selatan","6489","Aitinyo","152000"
"464","Kabupaten Sorong Selatan","6496","Ayamaru","152000"
"464","Kabupaten Sorong Selatan","6498","Ayamaru Utara","152000"
"464","Kabupaten Sorong Selatan","6497","Mare","152000"
"464","Kabupaten Sorong Selatan","6486","Metemeini Kais","152000"
"464","Kabupaten Sorong Selatan","6490","Peef","152000"
"216","Kabupaten Sragen","1104","Gesi","21000"
"216","Kabupaten Sragen","1092","Gondang","27000"
"216","Kabupaten Sragen","1090","Kedawung","27000"
"216","Kabupaten Sragen","1100","Miri","27000"
"216","Kabupaten Sragen","1093","Sambung Macan","27000"
"216","Kabupaten Sragen","1097","Sidoharjo","27000"
"216","Kabupaten Sragen","1103","Sukodono","27000"
"179","Kabupaten Subang","483","Binong","18000"
"179","Kabupaten Subang","495","Ciater","18000"
"179","Kabupaten Subang","475","Cipeundeuy","18000"
"179","Kabupaten Subang","482","Compreng","18000"
"179","Kabupaten Subang","489","Dawuan","18000"
"179","Kabupaten Subang","468","Jalancagak","18000"
"179","Kabupaten Subang","491","Kasomalang","18000"
"179","Kabupaten Subang","476","Pabuaran","18000"
"179","Kabupaten Subang","480","Pagaden","18000"
"179","Kabupaten Subang","493","Pagaden Barat","18000"
"179","Kabupaten Subang","485","Pamanukan","18000"
"179","Kabupaten Subang","477","Patokbeusi","18000"
"179","Kabupaten Subang","478","Purwadadi","18000"
"179","Kabupaten Subang","494","Pusakajaya","18000"
"179","Kabupaten Subang","490","Serang Panjang","18000"
"179","Kabupaten Subang","473","Subang","18000"
"179","Kabupaten Subang","496","Sukasari","18000"
"179","Kabupaten Subang","492","Tambakdahan","18000"
"180","Kabupaten Sukabumi","117","Bantar Gadung","17000"
"180","Kabupaten Sukabumi","127","Caringin","17000"
"180","Kabupaten Sukabumi","131","Ciambar","17000"
"180","Kabupaten Sukabumi","105","Cibadak","17000"
"180","Kabupaten Sukabumi","122","Cibitung","17000"
"180","Kabupaten Sukabumi","121","Cidadap","17000"
"180","Kabupaten Sukabumi","108","Cidahu","17000"
"180","Kabupaten Sukabumi","91","Cidolog","17000"
"180","Kabupaten Sukabumi","130","Cimanggu","17000"
"180","Kabupaten Sukabumi","120","Kebon Pedes","17000"
"180","Kabupaten Sukabumi","94","Lengkong","17000"
"180","Kabupaten Sukabumi","93","Pabuaran","17000"
"180","Kabupaten Sukabumi","109","Parakansalak","17000"
"180","Kabupaten Sukabumi","110","Parungkuda","17000"
"180","Kabupaten Sukabumi","102","Sukabumi","17000"
"180","Kabupaten Sukabumi","101","Sukaraja","17000"
"180","Kabupaten Sukabumi","90","Tegalbuleud","17000"
"336","Kabupaten Sukamara","4127","Jelai","65000"
"336","Kabupaten Sukamara","4130","Pantai Lunci","65000"
"336","Kabupaten Sukamara","4131","Permata Kecubung","65000"
"217","Kabupaten Sukoharjo","1034","Bulu","27000"
"217","Kabupaten Sukoharjo","1041","Grogol","27000"
"217","Kabupaten Sukoharjo","1040","Mojolaban","27000"
"217","Kabupaten Sukoharjo","1036","Sukoharjo","21000"
"217","Kabupaten Sukoharjo","1033","Weru","27000"
"303","Kabupaten Sumba Barat","5972","Laboya Barat","131000"
"303","Kabupaten Sumba Barat","5970","Lamboya","131000"
"303","Kabupaten Sumba Barat","5967","Loli","131000"
"303","Kabupaten Sumba Barat","5971","Tana Righu","131000"
"303","Kabupaten Sumba Barat","5969","Wanokaka","131000"
"304","Kabupaten Sumba Barat Daya","6009","Kodi","131000"
"305","Kabupaten Sumba Tengah","6004","Katikutana","131000"
"305","Kabupaten Sumba Tengah","6008","Katikutana Selatan","131000"
"305","Kabupaten Sumba Tengah","6006","Umbu Ratu Nggay","131000"
"306","Kabupaten Sumba Timur","5964","Kambata Mapambuhang","131000"
"306","Kabupaten Sumba Timur","5965","Kambera","131000"
"306","Kabupaten Sumba Timur","5966","Kanatang","131000"
"306","Kabupaten Sumba Timur","5961","Katala Hamu Lingu","131000"
"306","Kabupaten Sumba Timur","5946","Lewa","131000"
"306","Kabupaten Sumba Timur","5962","Mahu","131000"
"306","Kabupaten Sumba Timur","5958","Matawai La Pau","131000"
"306","Kabupaten Sumba Timur","5963","Ngadu Langa","131000"
"306","Kabupaten Sumba Timur","5950","Rindi","131000"
"306","Kabupaten Sumba Timur","5960","Wula Waijelu","131000"
"285","Kabupaten Sumbawa","5674","Alas","47000"
"285","Kabupaten Sumbawa","5683","Alas Barat","47000"
"285","Kabupaten Sumbawa","5675","Batu Lanten","71000"
"285","Kabupaten Sumbawa","5687","Buer","71000"
"285","Kabupaten Sumbawa","5681","Empang","47000"
"285","Kabupaten Sumbawa","5695","Lape","47000"
"285","Kabupaten Sumbawa","5692","Lenangguar","71000"
"285","Kabupaten Sumbawa","5691","Lopok","71000"
"285","Kabupaten Sumbawa","5689","Maronge","71000"
"285","Kabupaten Sumbawa","5688","Moyo Utara","71000"
"285","Kabupaten Sumbawa","5693","Orong Telu","71000"
"285","Kabupaten Sumbawa","5686","Rhee","47000"
"285","Kabupaten Sumbawa","5690","Tarano","71000"
"285","Kabupaten Sumbawa","5685","Unter Iwes","71000"
"285","Kabupaten Sumbawa","5694","Utan","71000"
"286","Kabupaten Sumbawa Barat","5728","Brang Ene","47000"
"286","Kabupaten Sumbawa Barat","5727","Maluk","47000"
"286","Kabupaten Sumbawa Barat","5729","Poto Tano","47000"
"181","Kabupaten Sumedang","211","Buah Dua","18000"
"181","Kabupaten Sumedang","196","Cimanggung","18000"
"181","Kabupaten Sumedang","217","Cisarua","18000"
"181","Kabupaten Sumedang","213","Jati Gede","18000"
"181","Kabupaten Sumedang","214","Pamulihan","18000"
"181","Kabupaten Sumedang","208","Paseh","18000"
"181","Kabupaten Sumedang","220","Sukasari","18000"
"181","Kabupaten Sumedang","219","Surian","18000"
"181","Kabupaten Sumedang","197","Tanjungsari","18000"
"181","Kabupaten Sumedang","205","Tomo","18000"
"257","Kabupaten Sumenep","2052","Arjasa","45000"
"257","Kabupaten Sumenep","2044","Batuputih","30000"
"257","Kabupaten Sumenep","2042","Dasuk","30000"
"257","Kabupaten Sumenep","2045","Gapura","30000"
"257","Kabupaten Sumenep","2049","Gayam","45000"
"257","Kabupaten Sumenep","2038","Guluk Guluk","30000"
"257","Kabupaten Sumenep","2055","Kangayan","45000"
"257","Kabupaten Sumenep","2043","Manding","30000"
"257","Kabupaten Sumenep","2050","Ra'As","45000"
"495","Kabupaten Supiori","6331","Kepulauan Aruri","143000"
"495","Kabupaten Supiori","6332","Supiori Barat","143000"
"495","Kabupaten Supiori","6330","Supiori Timur","143000"
"495","Kabupaten Supiori","6329","Yenggarbun","143000"
"345","Kabupaten Tabalong","4285","Bintang Ara","57000"
"345","Kabupaten Tabalong","4276","Kelua","57000"
"345","Kabupaten Tabalong","4279","Tanjung","57000"
"345","Kabupaten Tabalong","4278","Tanta","57000"
"277","Kabupaten Tabanan","5593","Kediri","35000"
"277","Kabupaten Tabanan","5594","Marga","35000"
"277","Kabupaten Tabanan","5588","Selemadeg","35000"
"388","Kabupaten Takalar","4885","Galesong","65000"
"388","Kabupaten Takalar","4877","Mangarabombang","65000"
"388","Kabupaten Takalar","4883","Pattallassang","65000"
"388","Kabupaten Takalar","4879","Polombangkeng Selatan","65000"
"388","Kabupaten Takalar","4880","Polombangkeng Utara","65000"
"388","Kabupaten Takalar","4884","Sanrobone","65000"
"465","Kabupaten Tambrauw","6532","Abun","152000"
"465","Kabupaten Tambrauw","6527","Feef","152000"
"465","Kabupaten Tambrauw","6530","Kwoor","152000"
"465","Kabupaten Tambrauw","6528","Miyah","152000"
"465","Kabupaten Tambrauw","6531","Sausapor","152000"
"465","Kabupaten Tambrauw","6529","Yembun","152000"
"360","Kabupaten Tana Tidung","4450","Sesayap","73000"
"389","Kabupaten Tana Toraja","5060","Bittuang","65000"
"389","Kabupaten Tana Toraja","5052","Gadang Batu Silanan","65000"
"389","Kabupaten Tana Toraja","5056","Makale","65000"
"389","Kabupaten Tana Toraja","5050","Mappak","65000"
"389","Kabupaten Tana Toraja","5049","Ranomeeto","65000"
"389","Kabupaten Tana Toraja","5061","Rembon","65000"
"389","Kabupaten Tana Toraja","5054","Sangala Selatan","65000"
"389","Kabupaten Tana Toraja","5055","Sangala Utara","65000"
"346","Kabupaten Tanah Bumbu","4322","Angsana","57000"
"346","Kabupaten Tanah Bumbu","4320","Karang Bintang","57000"
"346","Kabupaten Tanah Bumbu","4323","Kuranji","57000"
"346","Kabupaten Tanah Bumbu","4314","Kusan Hilir","57000"
"346","Kabupaten Tanah Bumbu","4321","Mantewe","57000"
"346","Kabupaten Tanah Bumbu","4319","Simpang Empat","57000"
"68","Kabupaten Tanah Datar","2898","Batipuh","45000"
"68","Kabupaten Tanah Datar","2904","Lintau Buo","45000"
"68","Kabupaten Tanah Datar","2902","Tanjung Mas","45000"
"347","Kabupaten Tanah Laut","4212","Bajuin","57000"
"347","Kabupaten Tanah Laut","4208","Batu Ampar","57000"
"347","Kabupaten Tanah Laut","4211","Harapan Bumi Makmur","57000"
"347","Kabupaten Tanah Laut","4209","Jorong","57000"
"155","Kabupaten Tangerang","733","Curug","9000"
"155","Kabupaten Tangerang","756","Gunung Kaler","9000"
"155","Kabupaten Tangerang","747","Jambe","9000"
"155","Kabupaten Tangerang","746","Jayanti","9000"
"155","Kabupaten Tangerang","752","Kelapa Dua","9000"
"155","Kabupaten Tangerang","749","Kemeri","9000"
"155","Kabupaten Tangerang","745","Kosambi","9000"
"155","Kabupaten Tangerang","734","Legok","9000"
"155","Kabupaten Tangerang","740","Mauk","9000"
"155","Kabupaten Tangerang","757","Mekar Baru","9000"
"155","Kabupaten Tangerang","742","Sepatan","9000"
"155","Kabupaten Tangerang","754","Sepatan Timur","9000"
"155","Kabupaten Tangerang","753","Sindang Jaya","9000"
"155","Kabupaten Tangerang","755","Solear","9000"
"155","Kabupaten Tangerang","751","Sukamulya","9000"
"155","Kabupaten Tangerang","744","Teluk Naga","9000"
"155","Kabupaten Tangerang","730","Tiga Raksa","9000"
"146","Kabupaten Tanggamus","3801","Air Naningan","47000"
"146","Kabupaten Tanggamus","3800","Bandar Negeri Semuong","47000"
"146","Kabupaten Tanggamus","3802","Bulok","47000"
"146","Kabupaten Tanggamus","3789","Cukuh Balak","47000"
"146","Kabupaten Tanggamus","3797","Gisting","47000"
"146","Kabupaten Tanggamus","3798","Gunung Alip","47000"
"146","Kabupaten Tanggamus","3794","Kelumbayan","47000"
"146","Kabupaten Tanggamus","3803","Kelumbayan Barat","47000"
"146","Kabupaten Tanggamus","3785","Kota Agung","37000"
"146","Kabupaten Tanggamus","3799","Limau","47000"
"146","Kabupaten Tanggamus","3787","Talang Padang","37000"
"146","Kabupaten Tanggamus","3793","Ulu Belu","47000"
"146","Kabupaten Tanggamus","3784","Wonosobo","47000"
"146","Kabupaten Tanggamus","3795","Kota Agung Barat","37000"
"146","Kabupaten Tanggamus","3796","Kota Agung Timur","37000"
"108","Kabupaten Tanjung Jabung Barat","3226","Batang Asam","42000"
"108","Kabupaten Tanjung Jabung Barat","3235","Betara","42000"
"108","Kabupaten Tanjung Jabung Barat","3233","Bram Itam","42000"
"108","Kabupaten Tanjung Jabung Barat","3236","Kuala Betara","42000"
"108","Kabupaten Tanjung Jabung Barat","3229","Muara Papalik","42000"
"108","Kabupaten Tanjung Jabung Barat","3228","Renah Mendalu","42000"
"108","Kabupaten Tanjung Jabung Barat","3234","Seberang Kota","42000"
"108","Kabupaten Tanjung Jabung Barat","3231","Senyerang","42000"
"108","Kabupaten Tanjung Jabung Barat","3227","Tebing Tinggi","42000"
"108","Kabupaten Tanjung Jabung Barat","3232","Tungkal Ilir","33000"
"107","Kabupaten Tanjung Jabung Timur","3280","Berbak","42000"
"107","Kabupaten Tanjung Jabung Timur","3271","Dendang","42000"
"107","Kabupaten Tanjung Jabung Timur","3276","Geragai","42000"
"107","Kabupaten Tanjung Jabung Timur","3279","Kuala Jambi","42000"
"107","Kabupaten Tanjung Jabung Timur","3270","Mendahara","42000"
"107","Kabupaten Tanjung Jabung Timur","3275","Mendahara Ulu","42000"
"107","Kabupaten Tanjung Jabung Timur","3269","Muara Sabak","33000"
"107","Kabupaten Tanjung Jabung Timur","3277","Muara Sabak Barat","33000"
"107","Kabupaten Tanjung Jabung Timur","3278","Muara Sabak Timur","33000"
"45","Kabupaten Tapanuli Selatan","2589","Batang Toru","64000"
"45","Kabupaten Tapanuli Selatan","2596","Muaro Batang Toru","64000"
"45","Kabupaten Tapanuli Selatan","2588","Padang Sidimpuan Barat","64000"
"45","Kabupaten Tapanuli Selatan","2586","Padang Sidimpuan Timur","64000"
"46","Kabupaten Tapanuli Tengah","2577","Andam Dewi","50000"
"46","Kabupaten Tapanuli Tengah","2572","Barus","50000"
"46","Kabupaten Tapanuli Tengah","2573","Barus Utara","50000"
"46","Kabupaten Tapanuli Tengah","2582","Pandan","50000"
"46","Kabupaten Tapanuli Tengah","2584","Pinang Sori","50000"
"46","Kabupaten Tapanuli Tengah","2583","Sarudik","50000"
"46","Kabupaten Tapanuli Tengah","2571","Sorkam","50000"
"46","Kabupaten Tapanuli Tengah","2568","Sukabangun","50000"
"47","Kabupaten Tapanuli Utara","2552","Adian Koting","50000"
"47","Kabupaten Tapanuli Utara","2562","Muara","50000"
"47","Kabupaten Tapanuli Utara","2561","Pagaran","50000"
"348","Kabupaten Tapin","4230","Binuang","57000"
"348","Kabupaten Tapin","4233","Bungur","57000"
"182","Kabupaten Tasikmalaya","291","Bojong Asih","18000"
"182","Kabupaten Tasikmalaya","270","Bojong Gambir","18000"
"182","Kabupaten Tasikmalaya","285","Ciawi","18000"
"182","Kabupaten Tasikmalaya","268","Cibalong","18000"
"182","Kabupaten Tasikmalaya","265","Cikalong","18000"
"182","Kabupaten Tasikmalaya","296","Gunung Tanjung","18000"
"182","Kabupaten Tasikmalaya","300","Kadipaten","18000"
"182","Kabupaten Tasikmalaya","297","Karang Jaya","18000"
"182","Kabupaten Tasikmalaya","298","Pada Kembang","18000"
"182","Kabupaten Tasikmalaya","266","Panca Tengah","18000"
"182","Kabupaten Tasikmalaya","287","Parung Ponteng","18000"
"182","Kabupaten Tasikmalaya","299","Sukahening","18000"
"182","Kabupaten Tasikmalaya","275","Sukaraja","18000"
"182","Kabupaten Tasikmalaya","290","Sukarame","18000"
"182","Kabupaten Tasikmalaya","274","Tanjungjaya","18000"
"109","Kabupaten Tebo","3260","Muara Tabir","42000"
"109","Kabupaten Tebo","3258","Serai Serumpun","42000"
"109","Kabupaten Tebo","3254","VII Koto","42000"
"109","Kabupaten Tebo","3259","VII Koto Ilir","42000"
"466","Kabupaten Teluk Bintuni","6434","Aroba","152000"
"466","Kabupaten Teluk Bintuni","6432","Babo","152000"
"466","Kabupaten Teluk Bintuni","6451","Biscoop","152000"
"466","Kabupaten Teluk Bintuni","6441","Dataran Beimes","152000"
"466","Kabupaten Teluk Bintuni","6435","Kaitaro","152000"
"466","Kabupaten Teluk Bintuni","6444","Komundan","152000"
"466","Kabupaten Teluk Bintuni","6436","Kuri","152000"
"466","Kabupaten Teluk Bintuni","6439","Manimeri","152000"
"466","Kabupaten Teluk Bintuni","6452","Masyeta","152000"
"466","Kabupaten Teluk Bintuni","6448","Meyado","152000"
"466","Kabupaten Teluk Bintuni","6449","Moskona Barat","152000"
"466","Kabupaten Teluk Bintuni","6454","Moskona Timur","152000"
"466","Kabupaten Teluk Bintuni","6433","Sumuri","152000"
"466","Kabupaten Teluk Bintuni","6445","Tomu","152000"
"466","Kabupaten Teluk Bintuni","6440","Tuhiba","152000"
"466","Kabupaten Teluk Bintuni","6446","Weriagar","152000"
"467","Kabupaten Teluk Wondama","6424","Duairi","152000"
"467","Kabupaten Teluk Wondama","6422","Kuri Wamesa","152000"
"467","Kabupaten Teluk Wondama","6419","Naikere","152000"
"467","Kabupaten Teluk Wondama","6421","Rasiey","152000"
"467","Kabupaten Teluk Wondama","6425","Roon","152000"
"467","Kabupaten Teluk Wondama","6428","Roswar","152000"
"467","Kabupaten Teluk Wondama","6430","Soug Jaya","152000"
"467","Kabupaten Teluk Wondama","6427","Wamesa","152000"
"467","Kabupaten Teluk Wondama","6426","Windesi","152000"
"467","Kabupaten Teluk Wondama","6420","Wondiboy","152000"
"218","Kabupaten Temanggung","1235","Bulu","30000"
"218","Kabupaten Temanggung","1241","Kandangan","30000"
"218","Kabupaten Temanggung","1242","Kedu","30000"
"218","Kabupaten Temanggung","1234","Parakan","30000"
"307","Kabupaten Timor Tengah Selatan","5781","Amanuban Tengah","87000"
"307","Kabupaten Timor Tengah Selatan","5782","Amanuban Timur","87000"
"307","Kabupaten Timor Tengah Selatan","5788","Batuputih","131000"
"307","Kabupaten Timor Tengah Selatan","5798","Kokbaun","87000"
"307","Kabupaten Timor Tengah Selatan","5792","Kot'Olin","87000"
"307","Kabupaten Timor Tengah Selatan","5780","Kuanfatu","87000"
"307","Kabupaten Timor Tengah Selatan","5802","Kuatnana","87000"
"307","Kabupaten Timor Tengah Selatan","5797","Mollo Barat","131000"
"307","Kabupaten Timor Tengah Selatan","5801","Mollo Tengah","131000"
"307","Kabupaten Timor Tengah Selatan","5790","Noebana","87000"
"307","Kabupaten Timor Tengah Selatan","5803","Noebeba","87000"
"307","Kabupaten Timor Tengah Selatan","5800","Nunbena","87000"
"307","Kabupaten Timor Tengah Selatan","5806","Santian","87000"
"307","Kabupaten Timor Tengah Selatan","5799","Tobu","87000"
"307","Kabupaten Timor Tengah Selatan","5796","Toianas","87000"
"307","Kabupaten Timor Tengah Selatan","5805","Fatukopa","87000"
"307","Kabupaten Timor Tengah Selatan","5804","Fautmolo","87000"
"308","Kabupaten Timor Tengah Utara","5830","Biboki Feotleu","87000"
"308","Kabupaten Timor Tengah Utara","5829","Biboki Moenleu","87000"
"308","Kabupaten Timor Tengah Utara","5828","Biboki Tanpah","87000"
"308","Kabupaten Timor Tengah Utara","5822","Bikomi Nilulat","87000"
"308","Kabupaten Timor Tengah Utara","5820","Bikomi Selatan","87000"
"308","Kabupaten Timor Tengah Utara","5821","Bikomi Tengah","87000"
"308","Kabupaten Timor Tengah Utara","5823","Bikomi Utara","87000"
"308","Kabupaten Timor Tengah Utara","5810","Insana","87000"
"308","Kabupaten Timor Tengah Utara","5826","Insana Barat","87000"
"308","Kabupaten Timor Tengah Utara","5825","Insana Fafinesu","87000"
"308","Kabupaten Timor Tengah Utara","5827","Insana Tengah","87000"
"308","Kabupaten Timor Tengah Utara","5817","Miomafo Tengah","87000"
"308","Kabupaten Timor Tengah Utara","5818","Musi","87000"
"308","Kabupaten Timor Tengah Utara","5819","Mutis","87000"
"308","Kabupaten Timor Tengah Utara","5824","Naibenu","87000"
"308","Kabupaten Timor Tengah Utara","5813","Noemuti","87000"
"308","Kabupaten Timor Tengah Utara","5816","Noemuti Timur","87000"
"415","Kabupaten Tojo Una-Una","4811","Togean","77000"
"415","Kabupaten Tojo Una-Una","4805","Tojo","77000"
"415","Kabupaten Tojo Una-Una","4812","Tojo Barat","77000"
"415","Kabupaten Tojo Una-Una","4806","Ulubongka","77000"
"415","Kabupaten Tojo Una-Una","4809","Una - Una","77000"
"415","Kabupaten Tojo Una-Una","4813","Walea Besar","77000"
"416","Kabupaten Toli Toli","4771","Dako Pemean","77000"
"416","Kabupaten Toli Toli","4764","Dondo","77000"
"416","Kabupaten Toli Toli","4766","Galang","77000"
"482","Kabupaten Tolikara","6299","Air Garam","143000"
"482","Kabupaten Tolikara","6280","Bewani","143000"
"482","Kabupaten Tolikara","6279","Bokoneri","143000"
"482","Kabupaten Tolikara","6292","Dorman","143000"
"482","Kabupaten Tolikara","6290","Dow","143000"
"482","Kabupaten Tolikara","6273","Dundu","143000"
"482","Kabupaten Tolikara","6298","Egiam","143000"
"482","Kabupaten Tolikara","6271","Geya","143000"
"482","Kabupaten Tolikara","6295","Gilungbandu","143000"
"482","Kabupaten Tolikara","6269","Goyage","143000"
"482","Kabupaten Tolikara","6274","Gudage","143000"
"482","Kabupaten Tolikara","6281","Komboneri","143000"
"482","Kabupaten Tolikara","6276","Konda","143000"
"482","Kabupaten Tolikara","6278","Kuari","143000"
"482","Kabupaten Tolikara","6270","Kubu","143000"
"482","Kabupaten Tolikara","6282","Nabunage","143000"
"482","Kabupaten Tolikara","6277","Nelawi","143000"
"482","Kabupaten Tolikara","6272","Numba","143000"
"482","Kabupaten Tolikara","6284","Nunggawi","143000"
"482","Kabupaten Tolikara","6288","Panaga","143000"
"482","Kabupaten Tolikara","6289","Poganeri","143000"
"482","Kabupaten Tolikara","6293","Sbey","143000"
"482","Kabupaten Tolikara","6297","Taginire","143000"
"482","Kabupaten Tolikara","6275","Timori","143000"
"482","Kabupaten Tolikara","6294","Umagi","143000"
"482","Kabupaten Tolikara","6283","Wakuo","143000"
"482","Kabupaten Tolikara","6291","Wari/Taiyeve","143000"
"482","Kabupaten Tolikara","6287","Wina","143000"
"482","Kabupaten Tolikara","6285","Woniki","143000"
"482","Kabupaten Tolikara","6286","Wunin","143000"
"482","Kabupaten Tolikara","6296","Yuneri","143000"
"390","Kabupaten Toraja Utara","5075","Balusu","65000"
"390","Kabupaten Toraja Utara","5082","Bengkelekila","65000"
"390","Kabupaten Toraja Utara","5070","Buntao ","65000"
"390","Kabupaten Toraja Utara","5077","Dende' Piongan Napo","65000"
"390","Kabupaten Toraja Utara","5080","Kesu","65000"
"390","Kabupaten Toraja Utara","5068","Nanggala","65000"
"390","Kabupaten Toraja Utara","5069","Rindingallo","65000"
"390","Kabupaten Toraja Utara","5071","Sa'dan ","65000"
"390","Kabupaten Toraja Utara","5067","Sesean","65000"
"390","Kabupaten Toraja Utara","5084","Sesean Suloara","65000"
"390","Kabupaten Toraja Utara","5074","Tikala","65000"
"390","Kabupaten Toraja Utara","5081","Tondon ","65000"
"258","Kabupaten Trenggalek","1798","Gandusari","30000"
"258","Kabupaten Trenggalek","1797","Karangan","30000"
"258","Kabupaten Trenggalek","1804","Suruh","30000"
"258","Kabupaten Trenggalek","1802","Tugu","30000"
"259","Kabupaten Tuban","1577","Montong","30000"
"259","Kabupaten Tuban","1583","Palang","30000"
"259","Kabupaten Tuban","1581","Plumpang","30000"
"259","Kabupaten Tuban","1579","Soko","30000"
"259","Kabupaten Tuban","1585","Tuban","30000"
"147","Kabupaten Tulang Bawang","3777","Banjar Margo","47000"
"147","Kabupaten Tulang Bawang","3783","Dente Teladas","47000"
"147","Kabupaten Tulang Bawang","3772","Gedung Aji","47000"
"147","Kabupaten Tulang Bawang","3782","Gedung AJI Baru","47000"
"147","Kabupaten Tulang Bawang","3773","Manggala","37000"
"147","Kabupaten Tulang Bawang","3781","Meraksa Aji","47000"
"147","Kabupaten Tulang Bawang","3778","Penawar Aji","47000"
"147","Kabupaten Tulang Bawang","3774","Penawartama","47000"
"147","Kabupaten Tulang Bawang","3779","Rawa Pitu","47000"
"147","Kabupaten Tulang Bawang","3780","Rawajitu Timur","47000"
"148","Kabupaten Tulang Bawang Barat","3871","Gunung Agung","47000"
"148","Kabupaten Tulang Bawang Barat","3868","Pagar Dewa","47000"
"148","Kabupaten Tulang Bawang Barat","3865","Tumijajar","47000"
"148","Kabupaten Tulang Bawang Barat","3869","Way Kenanga","47000"
"260","Kabupaten Tulungagung","1773","Bandung","30000"
"260","Kabupaten Tulungagung","1772","Besuki","30000"
"260","Kabupaten Tulungagung","1775","Campur Darat","30000"
"260","Kabupaten Tulungagung","1788","Gondang","30000"
"260","Kabupaten Tulungagung","1786","Karangrejo","30000"
"260","Kabupaten Tulungagung","1787","Kauman","30000"
"260","Kabupaten Tulungagung","1778","Pucang Laban","30000"
"260","Kabupaten Tulungagung","1790","Sendang","30000"
"391","Kabupaten Wajo","4939","Belawa","65000"
"391","Kabupaten Wajo","4934","Bola","65000"
"391","Kabupaten Wajo","4933","Pammana","65000"
"391","Kabupaten Wajo","4931","Sabbangparu","65000"
"391","Kabupaten Wajo","4936","Sajo Anging","65000"
"391","Kabupaten Wajo","4935","Takkalala","65000"
